"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBÁCEO O LEÑOSO","AB_REV"
"2962631",13.32,23.81,0.00,"Panorámica","L",0
"2962632",32.78,20.17,0.00,"Panorámica","L",0
"2962633",27.05,21.84,0.00,"Panorámica","L",0
"2962634",35.14,22.89,0.00,"Panorámica","L",0
"2962635",22.50,16.30,0.00,"Panorámica","L",0
"2962636",26.20,23.89,0.00,"Panorámica","L",0
"2962637",44.21,18.12,0.00,"Panorámica","L",0
"2962638",17.08,14.11,0.00,"Panorámica","L",0
"2962639",24.87,13.20,0.00,"Panorámica","L",0
"2962640",30.34,5.20,0.00,"Panorámica","L",0
"2962641",20.70,29.61,3.43,"Panorámica","L",0
"2962650",19.00,4.53,0.00,"Panorámica","L",0
"2962651",38.88,9.86,0.00,"Panorámica","L",0
"2962652",20.98,10.78,7.12,"Panorámica","L",0
"2962653",46.78,15.17,1.56,"Panorámica","L",0
"2962654",21.13,16.04,0.00,"Panorámica","L",0
"2962655",23.69,15.16,0.00,"Panorámica","L",0
"2962656",20.85,14.69,0.00,"Panorámica","L",0
"2962657",25.22,10.90,0.00,"Panorámica","L",0
"2962660",34.74,17.81,1.01,"Panorámica","L",0
"2962661",25.74,13.14,0.00,"Panorámica","L",0
"2962666",16.44,28.72,0.00,"Panorámica","L",0
"2962667",47.42,14.36,0.00,"Panorámica","L",0
"2962684",12.67,26.26,3.76,"Panorámica","L",0
"2962685",28.30,27.61,1.11,"Panorámica","L",0
"2962686",25.99,14.93,1.28,"Panorámica","L",0
"2962687",35.72,18.13,0.00,"Panorámica","L",0
"2962688",29.05,15.45,0.00,"Panorámica","L",0
"2962689",66.13,6.09,0.00,"Detalle","L",0
"2962690",11.41,17.51,0.00,"Panorámica","L",0
"2962691",19.58,27.38,0.00,"Panorámica","L",0
"2962692",10.30,9.75,6.35,"Panorámica","L",0
"2962693",36.78,23.42,1.55,"Panorámica","L",0
"2962694",14.87,25.47,1.36,"Panorámica","L",0
"2962695",27.31,24.92,0.00,"Panorámica","L",0
"2962698",37.02,21.28,0.00,"Panorámica","L",0
"2962699",24.33,28.92,1.19,"Panorámica","L",0
"2962700",31.16,27.49,0.00,"Panorámica","L",0
"2962701",32.78,25.53,0.00,"Panorámica","L",0
"2962702",25.57,33.08,2.35,"Panorámica","L",0
"2962703",13.37,24.84,0.00,"Panorámica","L",0
"2962704",34.87,18.74,0.00,"Panorámica","L",0
"2962705",26.65,19.71,1.96,"Panorámica","L",0
"2962706",2.39,9.21,10.02,"Panorámica","L",0
"2962707",8.63,10.67,5.08,"Panorámica","L",0
"2962708",0.00,20.39,0.00,"Panorámica","L",0
"2962709",63.40,7.21,0.00,"Detalle","L",0
"2962723",12.23,27.65,0.00,"Detalle","L",0
"2962729",29.83,9.51,0.00,"Panorámica","L",0
"2962730",26.31,12.69,0.00,"Panorámica","L",0
"2962731",33.94,7.79,0.00,"Panorámica","L",0
"2962732",49.03,9.51,0.00,"Panorámica","L",0
"2962733",11.93,29.45,0.00,"Panorámica","L",0
"2962736",24.10,23.04,2.14,"Panorámica","L",0
"2962737",21.04,28.52,0.00,"Panorámica","L",0
"2962738",29.81,10.81,1.90,"Panorámica","L",0
"2962739",17.71,15.57,0.00,"Panorámica","L",0
"2962740",31.58,8.00,0.00,"Panorámica","L",0
"2962741",27.08,12.43,0.00,"Panorámica","L",0
"2962744",27.35,19.90,0.00,"Panorámica","L",0
"2962745",23.16,13.43,0.00,"Panorámica","L",0
"2962755",86.05,0.00,0.00,"Detalle","L",0
"2962760",7.38,38.44,0.00,"Panorámica","L",0
"2962765",19.86,25.09,0.00,"Panorámica","L",0
"2962766",40.20,20.21,1.10,"Panorámica","L",0
"2962769",24.67,9.08,17.16,"Panorámica","L",0
"2962770",35.21,3.45,6.90,"Panorámica","L",0
"2962771",19.85,27.93,0.00,"Panorámica","L",0
"2962772",59.22,12.78,0.00,"Panorámica","L",0
"2962773",44.33,20.47,0.00,"Panorámica","L",0
"2962774",71.63,12.29,0.00,"Detalle","L",0
"2962775",46.31,14.00,6.50,"Panorámica","L",0
"2962776",85.72,5.59,0.00,"Detalle","L",0
"2962777",42.21,23.11,0.00,"Panorámica","L",0
"2962778",82.94,1.55,0.00,"Detalle","L",0
"2962779",34.43,22.70,0.00,"Panorámica","L",0
"2962780",60.23,20.43,0.00,"Detalle","L",0
"2962781",25.13,20.06,1.46,"Panorámica","L",0
"2962782",80.44,8.01,0.00,"Detalle","L",0
"2962785",10.68,26.94,0.00,"Panorámica","L",0
"2962786",26.80,19.32,0.00,"Panorámica","L",0
"2962787",22.16,19.04,4.95,"Panorámica","L",0
"2962788",44.28,11.63,0.00,"Detalle","L",0
"2962789",39.92,24.75,0.00,"Panorámica","L",0
"2962790",65.69,4.25,0.00,"Detalle","L",0
"2962795",18.35,28.87,2.82,"Panorámica","L",0
"2962796",54.87,18.54,1.16,"Detalle","L",0
"2962805",33.38,13.38,0.00,"Panorámica","L",0
"2962822",80.67,4.12,0.00,"Detalle","L",0
"2962823",19.49,19.31,1.53,"Panorámica","L",0
"2962824",86.66,1.99,0.00,"Detalle","L",0
"2962825",5.89,27.75,0.00,"Panorámica","L",0
"2962826",59.41,13.88,0.00,"Panorámica","L",0
"2962827",29.29,13.93,2.18,"Panorámica","L",0
"2962828",89.38,0.00,0.00,"Detalle","L",0
"2962829",44.71,14.07,0.00,"Panorámica","L",0
"2962830",70.66,2.01,0.00,"Detalle","L",0
"2962831",19.73,31.29,1.05,"Panorámica","L",0
"2962832",68.15,14.27,0.00,"Detalle","L",0
"2962849",13.88,16.42,1.81,"Panorámica","L",0
"2962850",88.14,0.00,0.00,"Detalle","L",0
"2962853",9.75,22.61,0.00,"Panorámica","L",0
"2962854",96.20,0.00,0.00,"Detalle","L",0
"2962968",18.80,3.28,10.45,"Panorámica","L",0
"2962969",4.33,0.00,0.00,"Detalle","L",0
"2962970",26.77,8.49,7.99,"Panorámica","L",0
"2962971",25.13,12.98,4.76,"Panorámica","L",0
"2962972",30.55,6.42,6.29,"Panorámica","L",0
"2962973",14.91,0.00,0.00,"Detalle","L",0
"2962974",29.93,9.68,13.88,"Panorámica","L",0
"2962975",27.41,10.44,8.37,"Panorámica","L",0
"2962976",26.08,12.03,10.77,"Panorámica","L",0
"2962977",43.74,5.61,5.73,"Panorámica","L",0
"2962978",54.64,7.25,7.54,"Detalle","L",0
"2962979",29.57,19.06,2.48,"Panorámica","L",0
"2963053",16.46,27.36,3.13,"Panorámica","L",0
"2963054",20.06,28.85,0.00,"Panorámica","L",0
"2963055",10.12,24.15,0.00,"Panorámica","L",0
"2963056",5.00,24.25,0.00,"Panorámica","L",0
"2963057",32.95,9.93,0.00,"Panorámica","L",0
"2963058",18.94,24.05,0.00,"Panorámica","L",0
"2963059",7.35,14.83,0.00,"Panorámica","L",0
"2963060",12.52,11.00,0.00,"Panorámica","L",0
"2963061",14.65,16.68,1.31,"Panorámica","L",0
"2963062",45.04,16.51,0.00,"Panorámica","L",0
"2963063",13.55,32.77,2.60,"Panorámica","L",0
"2963064",11.38,32.72,0.00,"Panorámica","L",0
"2963065",10.37,22.97,2.63,"Panorámica","L",0
"2963069",10.50,29.34,3.55,"Panorámica","L",0
"2963070",45.16,15.84,0.00,"Panorámica","L",0
"2963071",22.79,21.23,0.00,"Panorámica","L",0
"2963072",34.22,31.34,1.20,"Panorámica","L",0
"2963073",6.44,29.99,1.45,"Panorámica","L",0
"2963074",29.14,26.24,4.80,"Panorámica","L",0
"2963076",11.52,24.27,3.88,"Panorámica","L",0
"2963077",15.94,28.44,3.35,"Panorámica","L",0
"2963078",7.43,25.35,1.51,"Panorámica","L",0
"2963079",35.09,18.82,0.00,"Panorámica","L",0
"2963083",11.58,38.43,1.65,"Panorámica","L",0
"2963086",4.93,31.92,9.64,"Panorámica","L",0
"2963087",17.25,20.38,0.00,"Panorámica","L",0
"2963088",10.58,42.10,3.17,"Panorámica","L",0
"2963089",43.04,17.48,1.95,"Panorámica","L",0
"2963095",36.44,16.06,2.54,"Panorámica","L",0
"2963097",81.45,3.18,0.00,"Detalle","L",0
"2963098",16.28,23.49,0.00,"Panorámica","L",0
"2963099",86.47,0.00,0.00,"Detalle","L",0
"2963100",36.16,13.27,0.00,"Panorámica","L",0
"2963101",80.56,0.00,0.00,"Detalle","L",0
"2963102",6.08,22.86,6.95,"Panorámica","L",0
"2963104",18.79,25.75,0.00,"Panorámica","L",0
"2963106",11.22,23.44,0.00,"Panorámica","L",0
"2963107",23.57,4.12,0.00,"Detalle","L",0
"2963108",23.14,22.79,1.14,"Panorámica","L",0
"2963109",65.10,13.36,2.75,"Detalle","L",0
"2963110",6.15,26.99,0.00,"Panorámica","L",0
"2963111",59.69,11.77,0.00,"Detalle","L",0
"2963112",4.43,6.62,14.86,"Panorámica","L",0
"2963113",1.81,0.00,21.92,"Panorámica","L",0
"2963114",11.60,24.64,2.63,"Panorámica","L",0
"2963115",90.39,4.95,0.00,"Detalle","L",0
"2963116",21.56,23.97,0.00,"Panorámica","L",0
"2963117",85.91,1.44,0.00,"Panorámica","L",0
"2963118",13.37,32.84,0.00,"Panorámica","L",0
"2963119",50.28,10.08,0.00,"Panorámica","L",0
"2963120",28.65,17.92,0.00,"Panorámica","L",0
"2963121",56.72,11.74,1.31,"Detalle","L",0
"2963122",19.89,30.19,0.00,"Panorámica","L",0
"2963123",14.28,37.56,0.00,"Panorámica","L",0
"2963132",44.56,5.90,1.84,"Panorámica","L",0
"2963133",69.46,2.86,0.00,"Detalle","L",0
"2963136",25.65,14.34,0.00,"Panorámica","L",0
"2963137",35.12,16.54,0.00,"Panorámica","L",0
"2963146",17.60,6.91,25.36,"Panorámica","L",0
"2963147",42.09,5.92,8.39,"Panorámica","L",0
"2963148",32.77,0.00,5.80,"Panorámica","L",0
"2963149",52.57,0.00,5.94,"Panorámica","L",0
"2963150",18.35,6.38,17.46,"Panorámica","L",0
"2963151",43.69,4.50,8.22,"Panorámica","L",0
"2963152",24.61,11.67,0.00,"Panorámica","L",0
"2963153",40.34,3.91,0.00,"Panorámica","L",0
"2963154",19.60,12.03,0.00,"Panorámica","L",0
"2963155",23.74,3.59,2.47,"Panorámica","L",0
"2963156",18.76,24.37,4.17,"Panorámica","L",0
"2963157",27.04,11.66,0.00,"Panorámica","L",0
"2963158",42.32,2.10,3.77,"Panorámica","L",0
"2963159",23.98,16.01,4.11,"Panorámica","L",0
"2963160",40.84,8.76,0.00,"Panorámica","L",0
"2963161",52.24,5.02,0.00,"Detalle","L",0
"2963162",42.58,6.50,10.27,"Panorámica","L",0
"2963163",50.51,5.83,4.99,"Panorámica","L",0
"2963164",28.07,20.34,0.00,"Panorámica","L",0
"2963165",55.15,5.95,0.00,"Panorámica","L",0
"2963166",22.49,6.24,0.00,"Panorámica","L",0
"2963167",24.17,14.74,0.00,"Panorámica","L",0
"2963168",20.88,6.80,3.09,"Panorámica","L",0
"2963169",38.45,17.45,4.17,"Panorámica","L",0
"2963170",28.63,5.81,0.00,"Panorámica","L",0
"2963171",75.74,4.88,0.00,"Detalle","L",0
"2963185",27.98,0.00,4.09,"Panorámica","L",1
"2963213",5.83,5.82,9.90,"Panorámica","L",0
"2963214",7.71,0.00,0.00,"Detalle","L",0
"2963215",46.53,9.36,2.28,"Panorámica","L",0
"2963216",62.11,12.67,0.00,"Panorámica","L",0
"2963217",27.89,24.04,0.00,"Panorámica","L",0
"2963218",23.17,20.95,0.00,"Panorámica","L",0
"2963219",35.03,20.26,0.00,"Panorámica","L",0
"2963220",33.75,17.33,0.00,"Panorámica","L",0
"2963221",9.22,27.00,4.98,"Panorámica","L",0
"2963222",7.73,34.18,0.00,"Panorámica","L",0
"2963225",55.76,9.03,0.00,"Panorámica","L",0
"2963226",48.93,18.40,0.00,"Panorámica","L",0
"2963227",33.10,20.38,0.00,"Panorámica","L",0
"2963228",24.11,19.45,1.68,"Panorámica","L",0
"2963229",45.29,21.69,1.01,"Panorámica","L",0
"2963230",46.54,11.45,0.00,"Panorámica","L",0
"2963257",17.74,35.21,0.00,"Panorámica","L",0
"2963258",47.75,14.98,0.00,"Detalle","L",0
"2963259",14.18,40.33,0.00,"Panorámica","L",0
"2963260",43.53,20.35,0.00,"Panorámica","L",0
"2963268",2.99,34.56,0.00,"Panorámica","L",0
"2963269",6.95,31.78,0.00,"Panorámica","L",0
"2963311",13.23,22.53,6.49,"Panorámica","L",0
"2963312",19.94,24.76,7.44,"Panorámica","L",0
"2963313",15.37,30.10,0.00,"Panorámica","L",0
"2963314",35.11,22.03,0.00,"Panorámica","L",0
"2963315",10.87,37.76,0.00,"Panorámica","L",0
"2963316",28.81,26.43,0.00,"Panorámica","L",0
"2963317",24.97,20.68,0.00,"Panorámica","L",0
"2963318",53.32,14.71,0.00,"Panorámica","L",0
"2963319",29.10,19.28,0.00,"Panorámica","L",0
"2963320",36.08,22.00,0.00,"Panorámica","L",0
"2963321",14.57,23.77,0.00,"Panorámica","L",0
"2963322",19.20,34.24,0.00,"Panorámica","L",0
"2963323",24.94,27.16,0.00,"Panorámica","L",0
"2963324",22.71,27.48,0.00,"Panorámica","L",0
"2963325",30.35,19.30,0.00,"Panorámica","L",0
"2963326",17.80,17.68,5.62,"Panorámica","L",0
"2963327",44.14,16.63,2.15,"Panorámica","L",0
"2963328",20.19,22.78,0.00,"Panorámica","L",0
"2963329",15.56,32.36,0.00,"Panorámica","L",0
"2963330",7.94,41.01,1.44,"Panorámica","L",0
"2963331",31.26,22.28,4.98,"Panorámica","L",0
"2963332",39.27,18.82,0.00,"Panorámica","L",0
"2963333",33.76,26.38,0.00,"Panorámica","L",0
"2963334",32.62,22.47,0.00,"Panorámica","L",0
"2963335",32.93,15.94,0.00,"Panorámica","L",0
"2963336",36.84,17.71,0.00,"Panorámica","L",0
"2963337",16.47,27.21,0.00,"Panorámica","L",0
"2963338",26.60,30.15,0.00,"Panorámica","L",0
"2963339",22.49,32.31,0.00,"Panorámica","L",0
"2963340",32.69,24.86,0.00,"Panorámica","L",0
"2963341",31.66,19.97,0.00,"Panorámica","L",0
"2963342",31.43,20.71,0.00,"Panorámica","L",0
"2963343",67.50,10.70,0.00,"Detalle","L",0
"2963350",16.66,17.74,0.00,"Panorámica","L",0
"2963351",64.95,6.01,1.20,"Detalle","L",0
"2963352",21.80,17.41,0.00,"Panorámica","L",0
"2963353",81.96,0.00,0.00,"Detalle","L",0
"2963354",18.79,19.09,0.00,"Panorámica","L",0
"2963355",62.29,3.77,0.00,"Detalle","L",0
"2963360",25.88,8.04,0.00,"Panorámica","L",0
"2963361",47.86,8.38,0.00,"Panorámica","L",0
"2963362",23.77,15.78,0.00,"Panorámica","L",0
"2963363",29.31,6.53,0.00,"Panorámica","L",0
"2963364",35.76,5.82,0.00,"Panorámica","L",0
"2963365",12.77,3.04,0.00,"Panorámica","L",0
"2963370",16.72,6.01,1.05,"Panorámica","L",0
"2963371",42.86,10.68,0.00,"Panorámica","L",0
"2963375",43.56,9.19,1.94,"Panorámica","L",0
"2963376",25.45,3.92,0.00,"Panorámica","L",0
"2963387",17.15,6.38,0.00,"Panorámica","L",0
"2963388",46.92,10.04,0.00,"Panorámica","L",0
"2963390",16.81,9.99,3.48,"Detalle","L",0
"2963391",21.59,11.60,1.23,"Panorámica","L",0
"2963392",59.46,10.29,1.14,"Detalle","L",0
"2963393",19.34,15.46,0.00,"Panorámica","L",0
"2963394",66.92,0.00,0.00,"Detalle","L",0
"2963395",15.89,16.70,0.00,"Panorámica","L",0
"2963396",58.20,6.04,0.00,"Detalle","L",0
"2963397",14.84,16.20,0.00,"Panorámica","L",0
"2963398",44.97,12.32,0.00,"Detalle","L",0
"2963399",25.91,18.61,0.00,"Panorámica","L",0
"2963400",67.50,0.00,0.00,"Detalle","L",0
"2963401",43.01,8.05,0.00,"Detalle","L",0
"2963402",16.54,22.00,0.00,"Panorámica","L",0
"2963403",50.15,12.24,0.00,"Detalle","L",0
"2963404",36.79,9.78,1.51,"Panorámica","L",0
"2963405",50.40,9.90,0.00,"Detalle","L",0
"2963406",28.28,8.19,2.70,"Panorámica","L",0
"2963407",34.78,16.19,1.02,"Panorámica","L",0
"2963412",15.77,10.12,0.00,"Panorámica","L",0
"2963413",55.38,11.25,0.00,"Panorámica","L",0
"2963418",28.90,22.49,0.00,"Panorámica","L",0
"2963419",61.89,5.10,0.00,"Detalle","L",0
"2963420",21.08,25.09,0.00,"Panorámica","L",0
"2963421",64.55,2.81,0.00,"Detalle","L",0
"2963438",3.94,40.32,0.00,"Panorámica","L",0
"2963439",16.87,28.31,0.00,"Panorámica","L",0
"2963442",7.70,31.33,1.90,"Panorámica","L",0
"2963443",34.66,21.20,1.06,"Panorámica","L",0
"2963444",11.02,32.17,1.26,"Panorámica","L",0
"2963445",23.20,27.57,1.59,"Panorámica","L",0
"2963446",16.05,28.58,4.09,"Panorámica","L",0
"2963447",28.60,29.65,1.83,"Panorámica","L",0
"2963449",8.51,12.44,0.00,"Panorámica","L",0
"2963450",18.71,9.30,0.00,"Panorámica","L",0
"2963452",4.06,12.14,5.37,"Panorámica","L",0
"2963453",13.64,19.76,0.00,"Panorámica","L",0
"2963454",11.22,14.60,4.09,"Panorámica","L",0
"2963455",17.05,18.21,0.00,"Panorámica","L",0
"2963456",21.43,26.02,0.00,"Panorámica","L",0
"2963457",39.49,17.91,0.00,"Panorámica","L",0
"2963463",6.65,18.25,0.00,"Panorámica","L",0
"2963464",9.09,9.41,0.00,"Panorámica","L",0
"2963465",9.62,31.26,2.91,"Panorámica","L",0
"2963466",27.28,21.55,2.01,"Panorámica","L",0
"2963467",7.62,21.57,1.86,"Panorámica","L",0
"2963468",33.27,21.94,0.00,"Panorámica","L",0
"2963481",15.32,26.07,0.00,"Panorámica","L",0
"2963482",37.65,13.39,1.17,"Panorámica","L",0
"2963483",15.71,16.00,0.00,"Panorámica","L",0
"2963484",37.23,18.02,0.00,"Panorámica","L",0
"2963485",13.78,18.11,5.36,"Panorámica","L",0
"2963486",35.53,12.70,1.30,"Panorámica","L",0
"2963491",10.51,31.56,0.00,"Panorámica","L",0
"2963492",46.13,18.43,0.00,"Detalle","L",0
"2963493",29.75,32.97,0.00,"Panorámica","L",0
"2963494",49.53,20.16,0.00,"Detalle","L",0
"2963499",16.94,16.05,3.91,"Panorámica","L",0
"2963500",61.68,1.02,0.00,"Detalle","L",0
"2963501",7.47,28.73,2.44,"Panorámica","L",0
"2963502",62.29,0.00,0.00,"Detalle","L",0
"2963503",16.92,13.98,5.25,"Panorámica","L",0
"2963504",85.03,0.00,0.00,"Detalle","L",0
"2963505",7.35,12.78,0.00,"Panorámica","L",0
"2963506",43.84,12.88,1.59,"Panorámica","L",0
"2963513",51.19,14.52,0.00,"Panorámica","L",0
"2963514",69.00,5.23,0.00,"Detalle","L",0
"2963517",17.11,1.85,9.28,"Panorámica","L",0
"2963518",78.45,0.00,0.00,"Detalle","L",0
"2963519",24.17,13.61,0.00,"Panorámica","L",0
"2963520",68.24,5.42,0.00,"Detalle","L",0
"2963521",11.49,24.31,13.28,"Panorámica","L",0
"2963522",64.83,7.01,0.00,"Panorámica","L",0
"2963529",21.21,11.76,2.40,"Panorámica","L",0
"2963530",69.75,16.48,1.04,"Detalle","L",0
"2963531",29.39,7.10,1.52,"Panorámica","L",0
"2963532",82.88,4.70,0.00,"Detalle","L",0
"2963533",16.48,27.49,1.74,"Panorámica","L",0
"2963534",26.09,33.25,1.62,"Panorámica","L",0
"2963535",18.14,35.58,0.00,"Panorámica","L",0
"2963536",55.48,14.34,0.00,"Panorámica","L",0
"2963537",69.85,8.70,0.00,"Detalle","L",0
"2963538",20.24,41.62,0.00,"Panorámica","L",0
"2963539",30.92,24.03,2.36,"Panorámica","L",0
"2963540",59.66,7.88,0.00,"Detalle","L",0
"2963541",30.71,28.57,0.00,"Panorámica","L",0
"2963542",68.57,11.12,0.00,"Detalle","L",0
"2963543",33.07,20.27,0.00,"Panorámica","L",0
"2963544",66.28,13.69,0.00,"Detalle","L",0
"2963545",43.30,20.06,0.00,"Panorámica","L",0
"2963546",21.93,33.07,0.00,"Panorámica","L",0
"2963547",33.09,23.82,0.00,"Panorámica","L",0
"2963548",65.43,12.78,0.00,"Detalle","L",0
"2963549",83.85,0.00,0.00,"Detalle","L",0
"2963550",23.45,38.14,0.00,"Panorámica","L",0
"2963551",30.87,24.29,3.85,"Panorámica","L",0
"2963552",74.27,2.46,0.00,"Detalle","L",0
"2963553",33.07,23.54,1.43,"Panorámica","L",0
"2963554",20.40,34.16,2.85,"Panorámica","L",0
"2963555",18.39,18.36,5.83,"Panorámica","L",0
"2963556",25.37,10.91,9.85,"Panorámica","L",0
"2963557",32.17,22.75,2.10,"Panorámica","L",0
"2963558",46.96,19.62,2.40,"Panorámica","L",0
"2963560",52.18,14.90,0.00,"Panorámica","L",0
"2963561",66.86,12.94,0.00,"Panorámica","L",0
"2963562",35.30,25.24,0.00,"Panorámica","L",0
"2963563",77.57,0.00,0.00,"Detalle","L",0
"2963564",37.13,20.04,0.00,"Panorámica","L",0
"2963565",34.80,18.33,0.00,"Panorámica","L",0
"2963566",53.51,12.11,0.00,"Detalle","L",0
"2963567",50.72,19.69,0.00,"Detalle","L",0
"2963568",31.44,27.94,3.30,"Panorámica","L",0
"2963569",30.49,24.93,0.00,"Panorámica","L",0
"2963570",61.00,9.64,0.00,"Panorámica","L",0
"2963571",33.50,22.92,0.00,"Panorámica","L",0
"2963572",62.66,8.23,0.00,"Detalle","L",0
"2963573",33.99,20.27,4.30,"Panorámica","L",0
"2963574",51.01,19.95,2.59,"Panorámica","L",0
"2963575",57.20,13.16,0.00,"Panorámica","L",0
"2963576",27.84,26.53,3.89,"Panorámica","L",0
"2963577",52.91,14.51,0.00,"Detalle","L",0
"2963578",26.13,28.74,0.00,"Panorámica","L",0
"2963579",65.44,12.81,0.00,"Detalle","L",0
"2963580",21.95,30.33,2.08,"Panorámica","L",0
"2963581",23.88,28.15,2.77,"Panorámica","L",0
"2963582",33.45,19.77,1.34,"Panorámica","L",0
"2963583",50.11,14.31,0.00,"Panorámica","L",0
"2963584",66.13,12.28,0.00,"Detalle","L",0
"2963585",23.90,31.44,1.35,"Panorámica","L",0
"2963586",48.49,36.58,0.00,"Panorámica","L",0
"2963587",38.77,22.61,0.00,"Panorámica","L",0
"2963588",78.93,9.96,0.00,"Detalle","L",0
"2963589",39.22,15.76,0.00,"Panorámica","L",0
"2963590",15.27,36.10,1.25,"Panorámica","L",0
"2963591",28.40,23.08,0.00,"Panorámica","L",0
"2963592",63.71,9.45,0.00,"Detalle","L",0
"2963593",30.57,25.76,5.06,"Panorámica","L",0
"2963594",79.45,6.22,1.85,"Detalle","L",0
"2963595",43.14,17.48,4.26,"Panorámica","L",0
"2963596",67.34,18.74,0.00,"Detalle","L",0
"2963597",32.23,25.59,3.73,"Panorámica","L",0
"2963598",43.40,17.98,2.66,"Panorámica","L",0
"2963664",71.48,0.00,0.00,"Detalle","L",0
"2963786",70.78,11.86,0.00,"Detalle","H",0
"2963820",53.15,9.56,0.00,"Panorámica","H",0
"2963821",74.64,14.22,0.00,"Panorámica","H",0
"2963822",74.83,8.37,0.00,"Detalle","H",0
"2963823",75.64,12.87,0.00,"Detalle","H",0
"2963865",46.66,2.95,0.00,"Panorámica","L",0
"2963922",37.22,8.24,0.00,"Panorámica","L",0
"2963923",40.77,13.62,0.00,"Panorámica","L",0
"2963924",25.04,16.87,2.23,"Panorámica","L",0
"2963925",52.36,15.68,0.00,"Panorámica","L",0
"2963928",18.31,11.78,0.00,"Panorámica","L",0
"2963929",40.20,19.92,0.00,"Detalle","L",0
"2963930",17.47,24.42,3.69,"Panorámica","L",0
"2963931",12.63,18.77,8.57,"Panorámica","L",0
"2963932",21.41,12.54,0.00,"Panorámica","L",0
"2963933",28.18,15.35,0.00,"Panorámica","L",0
"2963940",20.88,1.08,0.00,"Panorámica","L",0
"2963941",31.11,2.77,0.00,"Panorámica","L",0
"2963942",46.08,13.03,2.24,"Panorámica","L",0
"2963943",42.77,18.88,0.00,"Panorámica","L",0
"2963944",4.81,0.00,0.00,"Panorámica","L",0
"2963945",21.77,0.00,0.00,"Panorámica","L",0
"2963946",26.74,15.38,0.00,"Panorámica","L",0
"2963947",20.88,8.53,0.00,"Panorámica","L",0
"2963948",31.63,12.35,0.00,"Panorámica","L",0
"2963949",36.28,15.25,0.00,"Panorámica","L",0
"2963950",43.04,11.67,0.00,"Panorámica","L",0
"2963951",45.85,13.00,0.00,"Panorámica","L",0
"2963952",37.36,12.17,1.87,"Panorámica","L",0
"2963953",51.55,7.87,0.00,"Panorámica","L",0
"2963959",5.78,15.65,4.29,"Panorámica","L",0
"2963960",23.61,21.36,4.13,"Panorámica","L",0
"2963963",20.21,11.94,8.42,"Panorámica","L",0
"2963964",29.60,14.93,2.95,"Panorámica","L",0
"2963965",11.33,16.68,17.37,"Panorámica","L",0
"2963966",45.73,11.93,4.01,"Panorámica","L",0
"2963967",31.31,7.70,0.00,"Panorámica","L",0
"2963968",49.64,3.54,0.00,"Panorámica","L",0
"2963969",9.09,29.19,1.78,"Panorámica","L",0
"2963970",42.53,24.08,1.64,"Detalle","L",0
"2963971",54.70,17.40,0.00,"Panorámica","L",0
"2963972",24.58,23.03,0.00,"Panorámica","L",0
"2963975",10.68,29.67,0.00,"Panorámica","L",0
"2963976",35.10,23.28,0.00,"Panorámica","L",0
"2963977",18.49,6.41,0.00,"Panorámica","L",0
"2963978",12.75,39.69,0.00,"Panorámica","L",0
"2963980",16.95,26.07,0.00,"Panorámica","L",0
"2963990",26.95,31.24,5.06,"Panorámica","L",0
"2964003",29.33,18.07,2.65,"Panorámica","L",0
"2964007",25.01,17.86,0.00,"Panorámica","L",0
"2964008",34.73,25.38,0.00,"Panorámica","L",0
"2964011",16.21,7.18,1.41,"Panorámica","L",0
"2964012",64.88,0.00,0.00,"Detalle","L",0
"2964015",20.09,15.45,7.60,"Panorámica","L",0
"2964016",53.32,0.00,0.00,"Panorámica","L",0
"2964017",37.58,9.30,1.92,"Panorámica","L",0
"2964018",32.69,1.78,2.00,"Detalle","L",0
"2964019",23.20,17.06,0.00,"Panorámica","L",0
"2964020",60.13,0.00,0.00,"Detalle","L",0
"2964021",15.03,10.40,0.00,"Panorámica","L",0
"2964022",53.90,4.35,0.00,"Panorámica","L",0
"2964025",24.64,16.27,6.18,"Panorámica","L",0
"2964026",54.88,2.18,0.00,"Detalle","L",0
"2964027",25.06,19.45,0.00,"Panorámica","L",0
"2964028",65.43,0.00,0.00,"Panorámica","L",0
"2964031",32.61,6.76,1.32,"Panorámica","L",0
"2964032",64.38,0.00,0.00,"Detalle","L",0
"2964050",14.59,32.00,0.00,"Panorámica","L",0
"2964052",11.52,27.99,0.00,"Panorámica","L",0
"2964061",25.61,25.89,1.21,"Panorámica","L",0
"2964062",44.57,23.57,0.00,"Panorámica","L",0
"2964065",24.71,18.91,0.00,"Panorámica","L",0
"2964067",23.30,27.06,0.00,"Panorámica","L",0
"2964068",25.22,16.97,1.24,"Panorámica","L",0
"2964072",35.86,16.95,1.38,"Panorámica","L",0
"2964073",39.23,17.02,0.00,"Panorámica","L",0
"2964086",12.41,21.39,7.57,"Panorámica","L",0
"2964087",12.76,22.92,7.49,"Panorámica","L",0
"2964088",15.90,16.36,5.47,"Panorámica","L",0
"2964089",9.91,30.53,2.30,"Panorámica","L",0
"2964090",18.26,16.54,6.34,"Panorámica","L",0
"2964091",14.57,31.54,2.43,"Panorámica","L",0
"2964106",12.01,25.55,1.49,"Panorámica","L",0
"2964107",80.53,9.45,0.00,"Detalle","L",0
"2964133",18.22,27.88,0.00,"Panorámica","L",0
