ABANDONADO;CULT;MALEZA;DESCAMPADO;VEGETACION;CIELO;SUELO_DESNUDO;PAISAJE
ABANDONO;7,383696116;16,39991464;28,88390952;22,12974819;25,20273154;0;0
ABANDONO;13,65129578;5,645455652;34,11607251;35,56393722;4,27059253;0;6,752646307
ABANDONO;0;4,408904258;35,50896909;44,00259347;13,75621353;0;2,323319646
ABANDONO;3,816959445;30,81761006;22,42463674;29,31034483;13,63044893;0;0
NO ABANDONO;0;19,55869751;0;0;13,11053985;52,8277635;14,50299914
ABANDONO;0;4,408904258;35,50896909;44,00259347;13,75621353;0;2,323319646
ABANDONO;23,87253864;11,391065;20,10374762;36,56574211;8,066906627;0;0
ABANDONO;5,308964317;1,109660574;28,64447346;58,82288947;6,114012185;0;0
NO ABANDONO;10,75325776;13,30649433;55,42960059;18,55069393;1,959953385;0;0
NO ABANDONO;21,92668753;23,02190434;0;55,05140814;0;0;0
NO ABANDONO;9,339305711;15,47592385;31,46696529;21,78051512;21,93729003;0;0
ABANDONO;0;46,69840107;32,10057366;10,20383254;5,822043208;0;0
NO ABANDONO;4,507165518;4,736899683;0;15,39218904;8,576742151;66,78700361;0
NO ABANDONO;3,02417208;28,17591311;29,84772655;5,856671281;31,72186136;0;0
NO ABANDONO;0;7,997363507;64,22058662;12,01801604;9,008019334;0;0
ABANDONO;0;68,3539052;0;18,53542164;13,11067317;0;0
NO ABANDONO;0;5,662427997;55,80915118;10,29235953;28,2360613;0;0
NO ABANDONO;1,571946796;1,253160383;67,91249863;5,07859734;14,60921183;0;2,319445971
ABANDONO;0;89,93027775;0;4,526231569;5,543490685;0;0
ABANDONO;19,95614035;48,79908104;0;21,27192982;0;0;9,972848789
ABANDONO;19,95614035;48,79908104;0;21,27192982;0;0;9,972848789
ABANDONO;6,180357606;29,24332729;37,09510236;10,63747085;0;0;16,8437419
NO ABANDONO;0;14,46533203;0;31,11572266;24,73144531;0;0
ABANDONO;11,82239465;26,16661278;45,80234939;12,63067141;3,577971764;0;0
ABANDONO;5,725925088;14,64297839;31,08520991;13,42084418;35,12504244;0;0
ABANDONO;13,34455668;6,520763187;34,59034792;42,98540965;0;0;2,558922559
ABANDONO;8,134940735;13,04832337;67,80468038;3,069597812;0;0;7,942457704
ABANDONO;0;47,33547623;0;7,308408053;31,41600406;0;13,94011166
ABANDONO;4,432604013;71,19374221;0;24,37365378;0;0;0
NO ABANDONO;5,112177698;4,364326376;44,23484764;18,16050899;16,64248242;0;11,48565688
NO ABANDONO;0;10,43577982;46,98707256;1,303169308;34,73728107;0;4,764386989
ABANDONO;26,01087728;38,3305746;6,987467486;11,09009222;0;0;6,467249941
ABANDONO;27,74299835;59,83525535;5,247116969;1,334431631;0;0,873146623;4,967051071
ABANDONO;3,582608696;1,6;33,51884058;59,95362319;1,344927536;0;0
NO ABANDONO;0;8,174418605;71,75581395;18,61627907;1,453488372;0;0
NO ABANDONO;26,06067149;52,69351182;0;14,35819929;6,887617403;0;0
ABANDONO;8,902691511;6,961697723;0;51,78571429;12,29296066;0;0
ABANDONO;0;33,00689155;43,54975215;2,563172531;12,57405392;0;4,328376254
ABANDONO;18,06077526;28,62665092;14,39922689;34,10286696;4,810479974;0;0
ABANDONO;10,0358009;25,01443585;29,71474766;30,84651807;0;0;4,388497517
ABANDONO;4,612585616;1,455479452;19,06035959;69,75599315;0;0;5,115582192
ABANDONO;0;49,02529402;33,70388271;0;0;17,27082326;0
ABANDONO;8,948740226;27,74761077;41,82232841;21,48132059;0;0;0
ABANDONO;0;50,93532217;14,87956963;22,01980682;9,096466561;0;0
NO ABANDONO;0;2,481935281;44,13027542;28,55796418;22,26411143;0;2,565713687
ABANDONO;0;72,12843086;15,54634904;0;6,991196271;0;5,334023822
ABANDONO;0;65,49467275;10,85235921;3,409436834;3,698630137;0;16,54490107
ABANDONO;0;70,89209074;8,46106683;11,03617413;9,610668302;0;0
ABANDONO;0;45,9057072;34,44619896;0;6,914053688;0;12,73404015
ABANDONO;0;61,41258446;19,80574324;7,907516892;7,421875;0;3,452280405
ABANDONO;0;63,21708185;13,77935943;0;4,056939502;0;18,94661922
ABANDONO;0;25,5918586;41,94965185;4,33851098;16,16497054;0;11,95500803
ABANDONO;26,68224874;58,59269283;7,946856932;2,386517407;0;0;4,391684094
ABANDONO;0;66,60863889;14,61212055;1,816994886;12,9583288;0;2,458927211
ABANDONO;0;65,04823826;0;0;0;0;31,33389262
ABANDONO;0;70,72662919;0;0;7,526545909;4,091193004;17,6556319
ABANDONO;0;41,81799422;17,37515477;8,924886504;11,89640941;0;18,19026001
ABANDONO;2,131593257;57,43338771;0;8,069603045;27,18868951;0;5,176726482
ABANDONO;0;35,44196853;28,21839687;23,84623508;0;0;12,49339951
ABANDONO;0;50,44292584;1,695773222;8,187800557;35,21893192;0;0
ABANDONO;1,959496442;69,53475643;9,162561576;5,878489327;13,46469622;0;0
NO ABANDONO;25,86336336;51,67667668;0;0;1,276276276;0;21,18368368
NO ABANDONO;28,72543515;47,34418866;2,930937675;4,503088153;0;10,90398652;5,592363841
ABANDONO;7,701976917;59,09038967;23,26591247;0;9,941720946;0;0
ABANDONO;7,594792143;12,55139333;65,40657835;7,434901782;1,884422111;0;3,357697579
ABANDONO;0;42,69078295;17,70317146;12,30178394;25,76808722;0;1,53617443
NO ABANDONO;11,213341;29,98274871;46,92351926;0;0;0;8,591144336
ABANDONO;30,84897425;44,6093409;20,15495417;0;0;0;4,386730685
ABANDONO;1,504671763;31,84079602;20,56789225;15,82332241;1,929377503;0;19,35444728
ABANDONO;0;98,32113646;0;0;0;0;1,678863539
ABANDONO;0;35,56334173;0;12,71214278;28,87331654;22,85119895;0
ABANDONO;6,498630137;80,59178082;0;0;3,879452055;3,057534247;5,97260274
ABANDONO;0;42,33162925;29,76216937;4,478773061;6,923760836;0;14,12536119
ABANDONO;0;8,280254777;75,20555877;6,844238564;0;0;0
ABANDONO;6,703334479;40,38042856;0;14,19731867;17,77243039;0;1,638592873
ABANDONO;0;80,05819158;0;0;14,16741271;0;0
NO ABANDONO;0;7,224005927;65,07779699;12,2252408;9,422079526;0;6,05087676
NO ABANDONO;9,464751958;1,914708442;58,93167972;17,12358573;3,927328111;0;8,63794604
NO ABANDONO;1,329544301;11,59037856;72,88135593;8,992185121;5,20653608;0;0
ABANDONO;9,590598939;60,72782411;23,93227192;3,689663887;0;0;2,059641142
ABANDONO;0;5,522416779;35,84760439;44,92976717;1,000577256;0;12,6996344
NO ABANDONO;2,027748132;1,472785486;68,10032017;8,719316969;9,797225187;0;9,882604055
ABANDONO;4,072779853;71,33389565;0;14,19448126;7,374382456;0;0
NO ABANDONO;7,59900107;28,64787727;0;4,031394934;0;59,72172672;0
ABANDONO;0;64,86798257;26,73673417;0;0;4,832094335;3,563188926
NO ABANDONO;3,969863808;4,172703564;0;21,64589974;55,57809331;0;11,61982034
NO ABANDONO;8,201140487;49,79782271;0;17,6879212;21,81441161;0;2,498703992
NO ABANDONO;1,429809359;1,202339688;54,07279029;14,24393414;0;0;29,05112652
NO ABANDONO;0;1,659397936;60,972237;5,244122966;19,21072226;0;10,39251143
NO ABANDONO;13,25068244;45,00682439;13,42129208;8,405368517;7,279344859;0;0
ABANDONO;2,714825307;73,6898017;5,512275732;5,252596789;0;0;12,83050047
ABANDONO;7,250268528;83,01109918;9,738632295;0;0;0;0
ABANDONO;23,60480019;39,26366072;18,12885937;8,773156239;2,726319469;0;7,503204008
ABANDONO;13,05865136;30,38387932;41,54002026;4,942024091;2,994483846;7,080941123;0
ABANDONO;14,24927536;41,65797101;14,51594203;0;10,4115942;0;19,16521739
NO ABANDONO;6,856205577;15,5822854;33,98578458;37,56150902;6,014215418;0;0
NO ABANDONO;23,39265851;53,43715239;0;0;0;0;23,1701891
NO ABANDONO;13,08339709;23,52169636;24,59285168;12,98502569;0;0;25,81702918
NO ABANDONO;17,51854905;40,24113768;0;32,80090684;0;0;0
ABANDONO;11,22298625;57,96905697;1,890962672;22,54420432;4,850196464;0;0
NO ABANDONO;11,43948532;39,36469642;0;0;0;0;49,19581825
NO ABANDONO;4,600917945;9,649613792;58,78204411;0;2,809806336;0;24,15761782
NO ABANDONO;6,618503845;93,38149615;0;0;0;0;0
NO ABANDONO;11,63203244;88,36796756;0;0;0;0;0
NO ABANDONO;19,73493477;45,66162767;0;0;0;8,676744668;0
ABANDONO;3,457518092;61,88689359;27,5261324;4,757437684;0;0;0
ABANDONO;8,813392418;68,21762678;13,55243722;0;1,329394387;0;8,087149188
ABANDONO;0;6,325042882;81,26072041;12,41423671;0;0;0
NO ABANDONO;7,840616967;43,26263925;0;0;5,934018852;33,1512425;9,811482434
ABANDONO;0;30,68156425;19,32960894;18,65921788;11,17318436;0;16,88268156
ABANDONO;4,27100271;26,77506775;18,82926829;33,34417344;16,7804878;0;0
ABANDONO;1,189566736;42,34421041;0;11,9611481;24,55527666;15,82451162;2,400960384
ABANDONO;3,116051878;46,37022065;29,37510527;5,92892033;9,550277918;0;0
ABANDONO;2,635170604;42,50918635;26,39370079;0;8,67191601;0;19,79002625
NO ABANDONO;18,26611034;54,75197033;23,4932777;3,488641632;0;0;0
NO ABANDONO;0;6,841445582;80,44704408;9,860037602;0;0;2,851472739
NO ABANDONO;25,3067687;31,19145006;0;43,50178124;0;0;0
NO ABANDONO;5,735990312;4,216668502;64,59319608;12,11053617;11,44996147;0;1,893647473
ABANDONO;6,886715566;13,58326542;36,33523499;28,48410758;11,32844336;0;3,382233089
ABANDONO;0;32,98570046;12,95559617;18,47113214;28,83560907;0;1,472959897
ABANDONO;0;56,7185924;23,36658075;15,10702678;1,77070492;0;1,871567858
ABANDONO;0;55,86532782;28,00945068;2,787950384;13,33727112;0;0
NO ABANDONO;19,70206093;32,96370968;36,65994624;0;9,072580645;0;1,601702509
ABANDONO;31,86547556;52,67472412;6,442459275;7,514450867;1,502890173;0;0
ABANDONO;11,81528662;51,28450106;2,112526539;34,78768577;0;0;0
ABANDONO;0;38,27625141;0;6,711830385;18,74294317;0;0
ABANDONO;13,36938083;47,20101781;26,69635284;12,73324852;0;0;0
ABANDONO;12,167084;41,77099932;35,54518552;7,181880264;3,334850899;0;0
ABANDONO;8,810666667;81,344;0;1,813333333;8,032;0;0
ABANDONO;0;45,86450096;24,07565719;28,21115623;1,848685617;0;0
ABANDONO;11,09952497;60,4217356;12,02641641;14,83026301;0;0;1,622060016
ABANDONO;0;59,28895453;25,63561557;1,972781939;9,937757147;0;3,164890811
NO ABANDONO;0;2,573212748;76,6042205;5,566322136;12,71533161;0;2,540913006
NO ABANDONO;4,66765453;68,96697714;0;14,06646909;12,29889924;0;0
ABANDONO;4,805464081;6,48859617;36,87035004;30,19880473;14,06269057;0;7,574094402
ABANDONO;13,29280088;29,55644604;28,54774078;25,24526738;3,357744922;0;0
ABANDONO;10,53761012;8,165800768;59,12581884;22,17077027;0;0;0
ABANDONO;8,91143708;60,25146134;18,50667255;10,24594684;2,084482188;0;0
NO ABANDONO;9,492689411;4,46389012;64,66548516;15,03101462;6,346920691;0;0
NO ABANDONO;13,7892873;37,95927402;0;5,942895086;9,561752988;0;0
NO ABANDONO;10,90770404;18,13228724;0;34,56467255;19,79949875;16,59583742;0
NO ABANDONO;12,90357181;6,811112303;27,80220959;25,94658372;26,53652258;0;0
ABANDONO;7,332272607;20,45876425;0;16,65340758;31,50357995;0;24,0519756
ABANDONO;5,287228109;43,781372;0;39,19687674;11,73452315;0;0
ABANDONO;7,289617486;33,58469945;1,486338798;17,83606557;38,02185792;0;0
ABANDONO;2,317193136;4,656246584;33,65395125;41,76412723;17,6084818;0;0
ABANDONO;3,883389536;56,53214402;1,501142173;26,5201784;11,56314587;0;0
ABANDONO;5,169867061;49,62017303;6,309347964;17,30322853;21,59738341;0;0
NO ABANDONO;14,94456763;31,43015521;0;34,71175166;18,9135255;0;0
ABANDONO;4,091778203;53,51179095;0;17,89674952;22,28170809;0;2,217973231
ABANDONO;0;23,84324835;28,82436261;35,9891407;11,34324835;0;0
NO ABANDONO;23,7338394;18,94199976;0;37,72980667;0;19,59435417;0
ABANDONO;3,768047893;35,0275854;6,385726024;13,15882146;39,68775678;0;1,972062449
ABANDONO;11,78156801;1,633940089;0;59,88247098;16,02407912;5,704457503;4,973484306
ABANDONO;5,024806004;31,43365984;0;13,10265869;43,6076835;0;6,83119196
ABANDONO;4,357348703;34,66282421;38,90489914;10,80115274;8,219020173;0;0
ABANDONO;3,803611738;54,49209932;19,09706546;3,0248307;2,652370203;0;16,93002257
ABANDONO;24,87385321;62,09862385;13,02752294;0;0;0;0
ABANDONO;3,796748892;40,51381153;1,364101398;8,457428669;30,15800841;0;14,56178243
ABANDONO;0;54,70688397;10,44757966;10,95840428;11,25030406;0;12,63682802
ABANDONO;1,72974228;7,139540283;40,58509403;10,57580683;34,68771767;0;5,282098909
ABANDONO;0;59,32330827;0;8,614393126;27,72287863;0;4,339419979
ABANDONO;0;66,42731167;0;13,1771227;20,39556563;0;0
ABANDONO;12,22371065;59,95757982;13,29537843;2,121009154;8,316588524;0;2,7573119
ABANDONO;23,32822267;14,60077839;9,65915792;38,22384715;14,18799387;0;0
ABANDONO;12,34417013;2,578831582;48,80224884;25,81275972;10,46198973;0;0
ABANDONO;3,868512842;78,11013635;0;12,22915125;0;0;5,792199556
ABANDONO;9,931052771;26,1734288;30,76107133;26,96897375;0;0;6,165473349
ABANDONO;3,676820562;60,11423132;12,31556402;21,84673965;0;0;2,046644455
ABANDONO;20,10011971;65,56752639;0;6,377190119;7,955163783;0;0
ABANDONO;11,03198401;70,51474263;5,059970015;13,39330335;0;0;0
ABANDONO;29,74668836;47,73413897;0;20,00929584;0;0;2,50987683
ABANDONO;0;48,91555653;29,61576572;0;0;6,616756578;14,85192117
ABANDONO;11,64671986;56,00620567;0;32,34707447;0;0;0
NO ABANDONO;7,452807061;1,483206668;23,95194901;31,0860505;36,02598676;0;0
NO ABANDONO;3,135926573;4,753059441;44,40559441;25,98339161;21,72202797;0;0
ABANDONO;15,25633958;39,58103638;33,14498346;0;0;0;12,01764057
ABANDONO;0;53,81679389;0;3,965224767;33,30152672;0;8,916454623
ABANDONO;0;54,2887931;4,471982759;2,575431034;28,76077586;0;9,903017241
ABANDONO;0;97,42071882;0;0;0;0;0
ABANDONO;17,94436186;54,013591;9,322573795;1,199830113;0;0;17,51964324
ABANDONO;30,56514236;47,88610871;9,868421053;0;7,075064711;0;4,605263158
ABANDONO;0;71,71674275;0;1,422656333;20,33124536;0;6,529355558
NO ABANDONO;20,62193126;44,47354064;2,149481724;21,10201855;0;0;11,65302782
ABANDONO;2,315954352;46,8113672;0;7,462519579;39,18102484;0;4,229134034
ABANDONO;5,627326473;38,62491789;0;9,163564703;39,76352091;0;6,820670024
ABANDONO;0;2,129337539;9,790446147;52,57999099;25,68724651;0;4,405137449
ABANDONO;0;10,31336771;35,31667328;7,655692186;46,71426683;0;0
ABANDONO;0;39,31043161;46,62136655;4,655844973;8,053353467;0;0
ABANDONO;28,72676254;61,40535485;0;3,191862504;4,957324915;0;0
ABANDONO;25,1326881;45,29087314;29,57643876;0;0;0;0
NO ABANDONO;8,614668219;4,931738808;0;14,31897555;22,06582707;41,97269552;8,096094825
ABANDONO;0;80,60052219;9,425587467;0;9,973890339;0;0
ABANDONO;0;77,64582239;0;0;0;0;22,35417761
ABANDONO;10,1088647;73,3437014;0;0;4,738206325;0;11,80922758
ABANDONO;1,343126967;60,60860441;0;13,3683106;20,84994753;0;3,830010493
ABANDONO;0;24,47023746;45,71398147;14,20508998;15,61069109;0;0
ABANDONO;3,463056966;84,10603497;0;0;0;0;12,43090807
ABANDONO;0;22,19234079;27,21600688;7,003012048;37,2848537;0;0
ABANDONO;0;37,13981925;18,25624668;4,284954811;34,43912812;0;5,879851143
ABANDONO;9,854771784;31,43153527;41,53988013;10,47717842;6,696634394;0;0
ABANDONO;3,69254797;37,67291388;37,30477465;11,20035698;2,978580991;0;7,150825524
ABANDONO;26,51435758;66,9356529;0;0;6,54998952;0;0
ABANDONO;20,58353743;59,88712597;0;4,120966883;9,956341178;0;5,452028538
ABANDONO;31,7687747;56,31175889;0;2,223320158;9,696146245;0;0
ABANDONO;1,819335731;76,96213243;0;5,151258726;5,955151259;0;10,11212185
ABANDONO;0;39,27385433;13,58202347;45,33982732;1,804294886;0;0
ABANDONO;34,74787818;50,32451323;14,92760859;0;0;0;0
ABANDONO;22,83648498;14,77196885;20,73414905;40,34482759;1,312569522;0;0
ABANDONO;20,67547088;40,67980082;4,557263477;34,08746482;0;0;0
NO ABANDONO;11,92671122;13,25190136;33,79811016;21,09933164;19,92394561;0;0
NO ABANDONO;3,977618295;5,498114585;48,88699672;21,71268702;19,92458338;0;0
NO ABANDONO;15,78771696;17,16733422;24,93324433;40,9212283;1,19047619;0;0
NO ABANDONO;8,619565217;10,5326087;43,15217391;25,42391304;10;0;2,27173913
ABANDONO;0;29,39762255;24,37558435;39,00093495;5,075464138;0;0
NO ABANDONO;25,85674591;24,35937018;7,40969435;42,37418956;0;0;0
NO ABANDONO;5,374012699;11,58432709;13,9228744;69,11878581;0;0;0
ABANDONO;0;12,77527366;46,60656793;7,224726336;26,54217643;0;4,185447521
NO ABANDONO;5,306526038;5,84486926;0;9,371566689;15,31531532;64,1617227;0
NO ABANDONO;38,4151247;61,5848753;0;0;0;0;0
ABANDONO;0;47,28912089;0;6,584410962;42,9588326;0;0
ABANDONO;27,04449416;42,50559284;0;24,69550087;0;0;5,75441213
ABANDONO;27,04384174;56,32351512;0;2,78020803;0;0;12,37484203
ABANDONO;11,7334467;31,097885;26,32585822;29,38675736;0;0;0
NO ABANDONO;26,23828648;43,35118251;12,90718429;0;5,243195002;0;0
NO ABANDONO;11,29731861;1,971608833;28,23343849;58,49763407;0;0;0
ABANDONO;0;60,70847415;0;30,61709851;8,674427338;0;0
ABANDONO;20,03456221;24,12442396;0;50,26497696;5,576036866;0;0
ABANDONO;0;4,165355157;0;85,4684713;3,976497744;0;6,389675795
ABANDONO;0;48,50160345;0;29,74676545;21,7516311;0;0
ABANDONO;0;81,59096371;0;9,661139149;0;0;8,74789714
ABANDONO;6,244949786;83,23906268;0;0;6,833660395;0;3,682327138
ABANDONO;21,47495362;45,82560297;0;0;0;0;32,69944341
ABANDONO;12,76206557;85,70423526;0;1,53369917;0;0;0
ABANDONO;18,74650877;54,8430343;9,07161211;8,032622053;0;0;9,306222768
ABANDONO;18,05291005;27,5026455;0;41,06878307;0;0;13,37566138
NO ABANDONO;7,10614238;11,1924955;29,61963506;7,620149062;11,1924955;0;24,5695194
ABANDONO;0;79,19379069;0;0;7,373560341;0;13,43264897
ABANDONO;0;35,18291854;0;1,645586835;13,43669251;0;49,73480212
NO ABANDONO;7,10614238;11,1924955;29,61963506;7,620149062;11,1924955;0;24,5695194
NO ABANDONO;7,10614238;11,1924955;29,61963506;7,620149062;11,1924955;0;24,5695194
ABANDONO;31,72857143;48,91428571;0;6,785714286;12,57142857;0;0
ABANDONO;0;65,06740261;0;14,80734529;19,0319499;0;0
ABANDONO;9,312711034;40,6382747;0;30,27992593;19,76908833;0;0
ABANDONO;0;22,05405405;47,31081081;13,56756757;5,972972973;0;11,09459459
NO ABANDONO;17,52269205;48,62740757;21,99468674;0;9,287137481;0;2,568076157
ABANDONO;0;44,08076514;0;3,772582359;21,1477152;0;3,103081828
ABANDONO;20,53439454;36,15690733;23,7293917;5,025582717;4,513928368;0;5,264354747
ABANDONO;0;70,59441294;0;4,29531611;25,11027095;0;0
NO ABANDONO;0;72,83415842;0;4,795792079;11,72648515;0;0
ABANDONO;0;52,47615765;0;7,549120993;39,97472136;0;0
NO ABANDONO;0;52,75743707;0;12,31121281;14,90846682;0;1,292906178
NO ABANDONO;27,48506247;42,61814231;12,56925584;3,50896252;1,455730581;0;10,09234112
ABANDONO;8,033875029;53,3417258;0;15,73586633;17,80727855;0;2,403295949
ABANDONO;19,32614837;56,04269122;0;24,63116041;0;0;0
ABANDONO;26,97062493;40,14971079;0;23,55676534;9,322898945;0;0
ABANDONO;27,05513047;46,63527565;0;18,30488523;0;0;8,004708652
ABANDONO;27,04603581;52,14194373;0;19,37340153;1,438618926;0;0
ABANDONO;14,54944487;13,9297702;0;71,52078492;0;0;0
ABANDONO;34,54161003;65,45838997;0;0;0;0;0
ABANDONO;19,13337699;63,25038201;0;2,084697664;0;0;15,53154333
ABANDONO;18,40755735;7,570850202;2,564102564;33,49527665;23,11740891;0;14,84480432
ABANDONO;27,53774076;40,57782405;0;24,64862051;0;0;7,23581468
ABANDONO;11,4341321;21,85865466;0;39,73969104;0;0;26,9675222
ABANDONO;15,50034192;20,91406428;10,58810121;30,27125598;22,72623661;0;0
ABANDONO;20,69158879;13,43925234;0;47,36448598;14,46728972;0;0
NO ABANDONO;19,90224206;18,40399532;0;33,76899373;27,92476889;0;0
ABANDONO;21,65400844;59,72995781;0;6,227848101;12,38818565;0;0
ABANDONO;0;51,45801911;0;4,449472097;44,0925088;0;0
NO ABANDONO;0;1,473752151;68,52409639;10,01506024;15,94234079;0;1,656626506
ABANDONO;0;1,919548342;38,33450953;53,81792519;2,342978123;0;0
ABANDONO;0;12,98783047;51,31137222;35,70079731;0;0;0
ABANDONO;13,29473206;39,22570391;0;39,90690282;7,572661217;0;0
ABANDONO;30,30685162;50,44136192;0;17,69651114;1,555275326;0;0
ABANDONO;5,540642113;66,165575;11,63964351;12,21947815;4,434661226;0;0
ABANDONO;0;45,99270453;24,21052632;11,7248567;18,07191245;0;0
ABANDONO;0;62,04394693;0;36,8884743;1,067578773;0;0
ABANDONO;29,48383733;67,32273201;3,193430657;0;0;0;0
ABANDONO;0;39,68034097;9,856153436;36,96323921;13,50026638;0;0
ABANDONO;21,36310966;53,93447804;4,455914885;12,69356368;2,780996524;0;4,771937217
ABANDONO;0;64,21902864;0;21,2734711;8,213573901;0;6,293926361
ABANDONO;6,400761744;17,48836225;28,58654253;47,52433347;0;0;0
ABANDONO;19,92383854;7,996953542;13,70906321;34,71439452;21,2033511;0;0
ABANDONO;0;5,201842319;88,05201842;0;6,746139258;0;0
ABANDONO;0;40,12632979;0;13,33111702;28,92287234;0;17,61968085
ABANDONO;29,66567922;44,11764706;0;0;0;0;26,21667372
NO ABANDONO;16,82507355;47,75967413;18,68069699;14,15478615;2,579769179;0;0
ABANDONO;13,32531701;16,05815479;0;49,74857892;19,28290337;0;1,585045912
ABANDONO;22,84417549;48,42230387;0;0;0;0;28,73352064
ABANDONO;0;100;0;0;0;0;0
ABANDONO;0;49,73711882;18,82229232;29,39762656;2,042962295;0;0
ABANDONO;15,84842458;2,575107296;0;51,32419135;0;0;2,229666073
NO ABANDONO;34,50114242;61,28821673;0;1,447067784;2,763573061;0;0
ABANDONO;0;45,11551155;0;47,50275028;7,381738174;0;0
ABANDONO;0;68,57142857;2,555168409;7,444831591;0;0;21,42857143
ABANDONO;0;43,83561644;0;15,94022416;40,2241594;0;0
ABANDONO;0;53,74625375;46,25374625;0;0;0;0
ABANDONO;4,6413055;16,58366006;14,89880259;36,67479072;20,36664194;0;0
ABANDONO;0;48,90572391;0;28,43013468;22,66414141;0;0
ABANDONO;0;38,27442037;27,84112505;29,03838845;4,846066135;0;0
ABANDONO;0;63,86472379;0;25,56546324;10,56981296;0;0
ABANDONO;0;24,79503889;0;42,97876813;13,91633382;0;0
ABANDONO;30,84097622;50,47411783;0;0;14,92305301;0;3,761852946
ABANDONO;36,73658236;54,21036397;0;0;9,053053671;0;0
ABANDONO;0;67,31411863;0;20,09189641;12,59398496;0;0
ABANDONO;0;67,31411863;0;20,09189641;12,59398496;0;0
ABANDONO;10,60298507;52,17910448;0;5,552238806;4,191044776;0;0
ABANDONO;7,018851848;48,40771115;0;27,92629673;13,41995953;0;3,227180743
ABANDONO;0;53,67118915;41,91939346;0;4,409417398;0;0
ABANDONO;16,18762688;20,51501229;28,80649642;24,51116572;9,979698686;0;0
ABANDONO;0;9,087119633;26,79241351;51,16715298;5,002084202;0;7,951229679
ABANDONO;3,483559439;78,32835135;0;0;3,15014946;0;11,28995171
ABANDONO;26,35600839;73,64399161;0;0;0;0;0
ABANDONO;20,85313061;68,52497096;0;10,62189843;0;0;0
ABANDONO;22,47427502;71,12956034;0;0;0;0;6,39616464
ABANDONO;0;53,2023822;0;25,65040226;21,14721555;0;0
ABANDONO;1,886399166;71,16206357;0;2,886920271;22,88692027;0;1,177696717
ABANDONO;19,58503615;38,93953683;0;0;5,239442523;0;36,23598449
ABANDONO;1,536195286;52,00968013;11,87920875;2,893518519;20,88594276;0;6,439393939
ABANDONO;38,00114877;55,48535325;0;0;6,51349799;0;0
ABANDONO;0;66,55172414;0;20,86845466;12,5798212;0;0
ABANDONO;9,271671135;41,90125112;0;17,23637176;31,59070599;0;0
ABANDONO;24,27609428;62,14365881;0;1,144781145;9,225589226;0;3,209876543
NO ABANDONO;14,10866438;7,591014717;55,01825827;23,28206263;0;0;0
ABANDONO;0;58,68180239;0;6,046565504;35,27163211;0;0
NO ABANDONO;0;3,726445056;59,99364811;7,992801186;15,45627779;0;12,83082786
NO ABANDONO;0;7,044410413;49,83592212;8,400787574;30,42003938;0;4,298840516
ABANDONO;0;68,39248434;0;20,42797495;11,17954071;0;0
ABANDONO;23,36437983;41,42435257;8,484779646;26,72648796;0;0;0
NO ABANDONO;3,284874043;6,969259794;0;5,81511486;17,40095439;64,79857951;1,731217401
ABANDONO;18,4413329;50,27678281;0;17,57299468;2,344513188;1,595571475;0
ABANDONO;0;46,73597679;0;4,60589942;35,91634429;0;12,7417795
ABANDONO;7,536606374;35,69121447;17,7002584;21,95305771;17,11886305;0;0
ABANDONO;22,06494588;73,81348876;0;1,935886761;2,185678601;0;0
ABANDONO;0;54,91717341;0;12,1618788;22,4889914;0;0
ABANDONO;0;66,91052335;0;15,81316826;14,18120428;0;3,095104108
ABANDONO;0;50,82019942;0;39,8949287;6,947571566;0;2,337300311
NO ABANDONO;4,616344354;1,601164483;69,15159077;8,068205448;3,139945935;0;13,42274901
ABANDONO;27,30761032;45,45939032;0;14,28266894;0;0;12,95033042
ABANDONO;2,811508588;30,09517558;18,70692484;8,467344929;36,69182803;0;3,227218029
ABANDONO;1,265972551;15,07335542;49,34926645;31,74396593;2,567439659;0;0
ABANDONO;18,55273287;54,33850214;0;0;0;0;24,31540746
ABANDONO;16,46212442;43,30300466;0;40,23487093;0;0;0
ABANDONO;22,64171009;54,63150058;0;0;0;0;22,72678932
ABANDONO;17,12371781;55,20200963;0;0;0;0;27,67427256
ABANDONO;21,15923964;52,58128181;0;16,21481251;10,04466604;0;0
ABANDONO;26,19354839;64,06451613;4,870967742;0;0;0;4,870967742
ABANDONO;33,8048679;53,01643437;0;0;6,969003537;0;6,209694196
NO ABANDONO;26,34093377;55,72204126;8,197611292;0;1,889250814;0;7,850162866
ABANDONO;18,70549474;55,96769051;0;20,39536614;4,931448613;0;0
ABANDONO;15,46727844;69,87442647;0;5,361023907;6,145858488;0;0
ABANDONO;0;65,55433589;1,416026345;6,739846323;26,28979144;0;0
ABANDONO;8,65768988;65,08520934;0;20,9551862;5,30191458;0;0
ABANDONO;22,60113674;61,2949961;0;0;5,193357851;0;7,177086816
ABANDONO;20,1372507;44,54214025;20,65194081;9,607548788;5,061119451;0;0
ABANDONO;0;72,79541905;0;8,703800104;4,185320146;0;14,3154607
ABANDONO;3,385613845;62,02271498;13,61817198;11,7252569;0;0;9,248242293
ABANDONO;0;59,6012137;4,464672735;28,83615085;0;0;3,955353273
ABANDONO;23,09833024;36,76561534;33,39517625;0;6,740878169;0;0
ABANDONO;0;38,21510297;0;40,00762777;21,77726926;0;0
ABANDONO;16,08527132;7,708871662;0;62,22006891;13,98578811;0;0
