"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBÁCEO O LEÑOSO","AB_REV"
"2751162",15.16,40.33,4.73,"Panorámica","L",0
"2751171",6.56,37.17,0.00,"Panorámica","L",0
"2751172",2.41,43.30,5.74,"Panorámica","L",0
"2751173",0.00,22.71,4.21,"Panorámica","L",0
"2751174",3.54,31.83,3.06,"Panorámica","L",0
"2751175",6.03,20.19,10.30,"Panorámica","L",0
"2751176",3.33,36.21,12.38,"Panorámica","L",0
"2751181",1.56,37.66,7.74,"Panorámica","L",0
"2751205",8.52,11.98,0.00,"Panorámica","L",0
"2751315",11.45,16.36,10.26,"Panorámica","L",0
"2751316",3.07,1.80,23.42,"Panorámica","L",0
"2751322",16.70,32.51,3.05,"Panorámica","L",0
"2751323",19.77,16.37,1.29,"Panorámica","L",0
"2751324",11.59,0.00,4.70,"Panorámica","L",0
"2751325",28.07,7.81,8.47,"Panorámica","L",0
"2751328",9.70,22.54,9.67,"Panorámica","L",0
"2751335",16.32,18.19,9.08,"Panorámica","L",0
"2751336",0.00,3.24,12.07,"Panorámica","L",0
"2751337",7.43,22.35,11.22,"Panorámica","L",0
"2751338",11.65,5.05,6.73,"Panorámica","L",0
"2751340",21.35,17.02,0.00,"Panorámica","L",0
"2751341",6.63,13.10,10.60,"Panorámica","L",0
"2751342",64.91,12.20,0.00,"Panorámica","L",0
"2751343",7.67,4.13,0.00,"Panorámica","L",0
"2751349",22.94,9.69,7.11,"Panorámica","L",0
"2751360",4.57,16.64,7.80,"Panorámica","L",0
"2751361",5.62,13.03,8.11,"Panorámica","L",0
"2751362",7.19,16.03,12.55,"Panorámica","L",0
"2751363",0.00,24.44,5.26,"Panorámica","L",0
"2751364",0.00,34.53,10.53,"Panorámica","L",0
"2751367",10.99,22.55,6.35,"Panorámica","L",0
"2751369",2.95,26.49,1.07,"Panorámica","L",0
"2751370",18.48,21.49,9.12,"Panorámica","L",0
"2751372",6.83,23.55,0.00,"Panorámica","L",0
"2751373",10.22,7.11,13.72,"Panorámica","L",0
"2751374",2.53,30.88,3.73,"Panorámica","L",0
"2751375",21.71,15.47,1.37,"Panorámica","L",0
"2751378",19.21,20.79,1.84,"Panorámica","L",0
"2751383",18.38,10.86,2.70,"Panorámica","L",0
"2751387",11.99,2.98,30.28,"Panorámica","L",0
"2751390",22.93,14.63,3.88,"Panorámica","L",0
"2751394",23.62,29.29,0.00,"Panorámica","L",0
"2751398",4.41,13.77,0.00,"Panorámica","L",0
"2751410",9.65,16.92,7.74,"Panorámica","L",0
"2751421",1.36,41.82,10.85,"Panorámica","L",0
"2751423",7.94,40.94,8.17,"Panorámica","L",0
"2751424",5.32,48.64,0.00,"Panorámica","L",0
"2751426",5.03,28.87,0.00,"Panorámica","L",0
"2751427",16.11,24.99,5.57,"Panorámica","L",0
"2751428",6.90,32.83,8.81,"Panorámica","L",0
"2751429",7.92,25.76,0.00,"Panorámica","L",0
"2751432",4.11,30.70,18.99,"Panorámica","L",0
"2751435",10.59,36.58,0.00,"Panorámica","L",0
"2751437",17.58,25.07,8.78,"Panorámica","L",0
"2751438",7.74,18.61,12.18,"Panorámica","L",0
"2751440",30.70,7.31,14.68,"Panorámica","L",0
"2751441",18.28,20.37,12.69,"Panorámica","L",0
"2751443",45.20,7.99,0.00,"Panorámica","L",0
"2751444",11.88,20.27,5.94,"Panorámica","L",0
"2751445",21.47,6.64,2.47,"Panorámica","L",0
"2751446",40.25,9.81,1.19,"Panorámica","L",0
"2751447",5.26,30.93,3.44,"Panorámica","L",0
"2751448",33.05,5.05,9.18,"Panorámica","L",1
"2751451",43.52,5.93,0.00,"Panorámica","L",0
"2751452",29.31,0.00,4.54,"Panorámica","L",0
"2751453",34.92,8.18,2.32,"Panorámica","L",0
"2751456",28.47,9.83,0.00,"Panorámica","L",0
"2751457",16.65,17.30,0.00,"Panorámica","L",0
"2751459",56.60,1.50,4.17,"Panorámica","L",0
"2751460",42.73,12.10,0.00,"Panorámica","L",0
"2751461",12.37,21.67,0.00,"Panorámica","L",0
"2751467",8.90,12.39,3.77,"Panorámica","L",0
"2751468",40.20,16.34,0.00,"Panorámica","L",0
"2751469",32.08,5.44,22.26,"Panorámica","L",0
"2751470",20.70,10.79,6.53,"Panorámica","L",0
"2751474",30.15,13.71,0.00,"Panorámica","L",0
"2751475",43.75,6.85,0.00,"Panorámica","L",0
"2751476",55.61,15.44,0.00,"Detalle","L",0
"2751477",40.41,2.20,0.00,"Panorámica","L",0
"2751479",63.14,6.27,1.32,"Panorámica","L",0
"2751500",0.00,0.00,0.00,"Panorámica","L",0
"2751563",14.46,15.47,0.00,"Panorámica","L",1
"2751565",48.41,1.72,0.00,"Panorámica","L",0
"2751567",23.08,0.00,10.62,"Panorámica","L",0
"2751568",27.27,3.21,7.44,"Panorámica","L",0
"2751569",32.52,0.00,0.00,"Panorámica","L",0
"2751581",11.05,21.98,0.00,"Panorámica","L",0
"2751587",28.05,7.76,3.20,"Panorámica","L",0
"2751589",6.98,3.06,3.45,"Panorámica","L",0
"2751590",41.53,9.28,0.00,"Panorámica","L",0
"2751594",0.00,7.92,0.00,"Panorámica","L",0
"2751595",11.21,0.00,6.83,"Panorámica","L",1
"2751596",31.59,3.81,0.00,"Panorámica","L",0
"2751602",19.56,1.15,0.00,"Panorámica","L",0
"2751604",1.13,5.91,0.00,"Panorámica","L",0
"2751605",13.28,0.00,9.43,"Panorámica","L",0
"2751607",13.53,7.93,7.26,"Detalle","L",0
"2751608",6.97,9.36,0.00,"Panorámica","L",1
"2751609",1.98,0.00,1.29,"Panorámica","L",0
"2751610",5.02,7.97,2.05,"Panorámica","L",0
"2751613",0.00,6.70,6.65,"Panorámica","L",0
"2751622",3.87,0.00,15.11,"Panorámica","L",0
"2751623",5.95,0.00,13.15,"Panorámica","L",0
"2751624",9.32,0.00,20.34,"Panorámica","L",0
"2751625",12.60,6.65,7.84,"Panorámica","L",0
"2751627",35.60,4.13,3.06,"Panorámica","L",0
"2751628",25.99,1.24,5.84,"Panorámica","L",0
"2751635",14.97,5.83,8.28,"Panorámica","L",0
"2751636",39.43,0.00,0.00,"Detalle","L",0
"2751637",10.53,2.01,16.54,"Panorámica","L",0
"2751642",20.94,0.00,5.05,"Detalle","L",0
"2751646",13.72,7.03,0.00,"Panorámica","L",0
"2751647",15.67,6.87,0.00,"Panorámica","L",0
"2751650",40.00,10.63,1.39,"Panorámica","L",0
"2751651",44.01,5.98,10.74,"Detalle","L",0
"2751652",16.20,2.43,5.38,"Panorámica","L",0
"2751654",16.67,4.10,21.88,"Panorámica","L",0
"2751655",31.88,18.99,0.00,"Panorámica","L",0
"2751656",41.70,5.36,0.00,"Panorámica","L",0
"2751664",11.68,11.08,0.00,"Panorámica","L",0
"2751665",25.84,23.89,0.00,"Panorámica","L",0
"2751667",0.00,9.31,10.13,"Panorámica","L",1
"2751674",6.23,1.65,10.78,"Panorámica","L",0
"2751675",22.96,11.46,3.38,"Panorámica","L",0
"2751676",37.63,0.00,3.43,"Panorámica","L",0
"2751677",15.48,12.65,0.00,"Panorámica","L",0
"2751683",0.00,8.79,7.46,"Panorámica","L",1
"2751693",36.46,19.61,0.00,"Panorámica","L",0
"2751694",26.61,16.01,0.00,"Panorámica","L",0
"2751695",17.43,26.22,2.64,"Panorámica","L",0
"2751696",25.37,3.92,3.17,"Panorámica","L",1
"2751698",10.84,8.64,6.70,"Panorámica","L",0
"2751699",16.63,8.45,0.00,"Panorámica","L",0
"2751700",14.59,10.02,2.17,"Panorámica","L",0
"2751701",19.00,13.69,5.21,"Panorámica","L",0
"2751703",33.44,4.69,8.81,"Panorámica","L",0
"2751705",12.14,7.88,3.71,"Panorámica","L",0
"2751706",12.51,7.20,2.38,"Panorámica","L",0
"2751707",14.19,2.44,8.58,"Panorámica","L",0
"2751710",9.71,6.86,0.00,"Panorámica","L",0
"2751713",9.49,9.01,10.53,"Panorámica","L",0
"2751723",6.64,4.19,0.00,"Panorámica","L",0
"2751728",26.48,1.71,4.42,"Panorámica","L",0
"2751738",4.06,3.90,11.19,"Panorámica","L",0
"2751744",18.48,18.34,0.00,"Panorámica","L",0
"2751747",2.89,0.00,9.53,"Detalle","L",0
"2751748",12.90,1.76,7.81,"Panorámica","L",0
"2751754",39.08,4.24,2.77,"Detalle","L",0
"2751755",15.43,28.74,0.00,"Panorámica","L",0
"2751760",13.94,20.42,8.56,"Panorámica","L",0
"2751763",0.00,15.46,0.00,"Panorámica","L",0
"2751764",13.24,22.37,0.00,"Panorámica","L",0
"2751765",19.25,21.70,2.01,"Panorámica","L",0
"2751766",4.14,26.20,4.42,"Panorámica","L",0
"2751768",8.57,13.60,6.72,"Panorámica","L",0
"2751769",11.02,14.47,6.41,"Panorámica","L",0
"2751770",34.86,3.07,24.02,"Panorámica","L",0
"2751771",45.06,4.43,9.54,"Panorámica","L",0
"2751772",5.81,38.39,8.18,"Panorámica","L",0
"2751773",1.12,16.95,4.23,"Panorámica","L",0
"2751774",7.92,18.93,8.68,"Panorámica","L",0
"2751775",0.00,15.13,0.00,"Panorámica","L",0
"2751778",5.21,17.69,0.00,"Panorámica","L",0
"2751779",1.38,16.09,15.56,"Panorámica","L",0
"2751781",16.39,13.41,7.23,"Panorámica","L",0
"2751782",17.98,15.36,7.28,"Panorámica","L",0
"2751784",0.00,4.89,2.73,"Panorámica","L",0
"2751785",10.89,18.30,3.77,"Panorámica","L",0
"2751787",9.24,19.21,7.99,"Panorámica","L",0
"2751788",8.99,20.13,8.17,"Panorámica","L",0
"2751789",5.22,11.67,6.47,"Panorámica","L",0
"2751790",8.91,21.56,6.02,"Panorámica","L",0
"2751791",3.33,28.67,5.20,"Panorámica","L",0
"2751792",8.01,27.91,4.80,"Panorámica","L",0
"2751795",0.00,21.36,0.00,"Panorámica","L",0
"2751796",18.28,15.62,0.00,"Panorámica","L",0
"2751798",41.56,28.12,0.00,"Panorámica","L",0
"2751799",0.00,13.23,0.00,"Panorámica","L",0
"2751800",14.78,43.45,0.00,"Panorámica","L",0
"2751801",26.21,31.34,0.00,"Panorámica","L",0
"2751802",17.55,40.66,0.00,"Panorámica","L",0
"2751803",18.66,40.70,0.00,"Panorámica","L",0
"2751804",12.20,32.80,0.00,"Panorámica","L",0
"2751805",13.72,12.15,0.00,"Panorámica","L",0
"2751806",28.71,32.97,0.00,"Panorámica","L",0
"2751808",17.11,0.00,11.72,"Detalle","L",0
"2751811",4.51,19.91,0.00,"Panorámica","L",0
"2751812",9.36,9.18,16.59,"Panorámica","L",0
"2751813",11.28,12.71,23.61,"Panorámica","L",0
"2751814",8.79,24.76,16.65,"Panorámica","L",0
"2751821",11.69,29.65,6.73,"Panorámica","L",0
"2751825",9.56,32.01,0.00,"Panorámica","L",0
"2751827",11.40,17.13,0.00,"Panorámica","L",0
"2751829",19.44,10.36,7.95,"Panorámica","L",0
"2751831",5.24,29.60,9.21,"Panorámica","L",0
"2751833",9.25,47.29,6.14,"Panorámica","L",0
"2751834",5.97,24.35,9.62,"Panorámica","L",0
"2751836",13.03,43.98,0.00,"Panorámica","L",0
"2751837",14.27,44.99,0.00,"Panorámica","L",0
"2751838",20.63,45.91,0.00,"Panorámica","L",0
"2751839",23.92,24.40,0.00,"Panorámica","L",0
"2751840",18.23,30.67,0.00,"Panorámica","L",0
"2751841",0.00,17.10,0.00,"Panorámica","L",0
"2751844",23.85,35.62,0.00,"Panorámica","L",0
"2751845",30.95,32.67,0.00,"Panorámica","L",0
"2751846",7.86,41.15,0.00,"Panorámica","L",0
"2751847",8.33,44.23,0.00,"Panorámica","L",0
"2751849",7.46,37.86,0.00,"Panorámica","L",0
"2751851",6.54,37.78,0.00,"Panorámica","L",0
"2751852",8.91,22.05,0.00,"Panorámica","L",0
"2751853",7.54,33.26,1.32,"Panorámica","L",0
"2751854",4.23,55.45,1.85,"Panorámica","L",0
"2751859",1.04,53.54,5.44,"Panorámica","L",0
"2751861",4.87,46.67,1.15,"Panorámica","L",0
"2751862",15.19,35.39,4.69,"Panorámica","L",0
"2751863",31.28,18.11,3.09,"Panorámica","L",0
"2751864",54.22,15.15,0.00,"Detalle","L",0
"2751865",38.57,18.44,1.37,"Panorámica","L",0
"2751866",47.18,20.79,1.76,"Panorámica","L",0
"2751868",4.89,30.53,14.30,"Panorámica","L",1
"2751869",34.82,27.54,0.00,"Panorámica","L",0
"2751871",19.46,32.31,0.00,"Panorámica","L",0
"2751872",26.45,27.71,0.00,"Panorámica","L",0
"2751875",12.68,18.68,3.91,"Panorámica","L",0
"2751879",7.30,48.18,0.00,"Panorámica","L",0
"2751880",11.74,0.00,1.16,"Panorámica","L",0
"2751881",15.38,28.91,1.07,"Panorámica","L",0
"2751882",11.68,25.31,30.13,"Panorámica","L",1
"2751883",8.31,0.00,7.09,"Panorámica","L",0
"2751884",13.93,30.87,1.64,"Panorámica","L",0
"2751885",16.78,9.54,3.32,"Panorámica","L",1
"2751886",4.25,0.00,13.06,"Panorámica","L",1
"2751887",3.91,23.60,12.99,"Panorámica","L",0
"2751888",1.50,0.00,15.66,"Panorámica","L",1
"2751890",0.00,3.30,36.53,"Panorámica","L",0
"2751891",22.73,8.32,1.76,"Panorámica","L",1
"2751893",3.42,0.00,6.12,"Panorámica","L",0
"2751894",0.00,0.00,1.49,"Panorámica","L",0
"2751895",15.73,14.19,5.68,"Panorámica","L",0
"2751896",26.72,12.64,10.47,"Panorámica","L",0
"2751897",16.64,3.98,21.81,"Panorámica","L",0
"2751898",16.12,13.05,19.16,"Panorámica","L",0
"2751899",1.02,23.89,12.82,"Panorámica","L",0
"2751900",3.09,3.75,14.68,"Panorámica","L",0
"2751901",33.53,1.64,10.47,"Panorámica","L",0
"2751904",7.45,7.30,7.96,"Panorámica","L",0
"2751905",27.07,9.84,8.47,"Panorámica","L",0
"2751906",6.23,22.03,18.73,"Panorámica","L",0
"2751908",26.69,0.00,0.00,"Detalle","L",0
"2751910",7.40,0.00,5.67,"Panorámica","L",0
"2751914",3.85,0.00,36.59,"Panorámica","L",0
"2751915",8.97,0.00,27.26,"Panorámica","L",0
"2751919",9.87,10.87,11.80,"Panorámica","L",0
"2751922",9.68,33.96,0.00,"Panorámica","L",0
"2751923",27.98,14.16,12.43,"Panorámica","L",0
"2751924",14.27,17.26,0.00,"Panorámica","L",0
"2751927",9.76,10.09,0.00,"Panorámica","L",0
"2751930",10.71,11.10,0.00,"Panorámica","L",0
"2751931",3.16,2.43,16.20,"Panorámica","L",0
"2751933",12.95,0.00,0.00,"Panorámica","L",0
"2751935",12.19,0.00,8.76,"Panorámica","L",0
"2751936",16.06,6.47,12.29,"Panorámica","L",0
"2751946",30.59,0.00,0.00,"Detalle","L",1
"2751951",15.44,29.81,3.14,"Panorámica","L",0
"2751953",13.90,36.34,0.00,"Panorámica","L",0
"2751954",20.00,33.39,0.00,"Panorámica","L",0
"2751955",3.13,20.36,8.99,"Panorámica","L",0
"2751958",53.60,9.18,9.14,"Panorámica","L",0
"2751959",62.04,8.72,0.00,"Detalle","L",0
"2751963",25.02,25.43,3.46,"Panorámica","L",0
"2751964",13.43,39.45,2.26,"Panorámica","L",0
"2751965",17.63,23.10,21.91,"Panorámica","L",0
"2751968",9.07,30.77,0.00,"Panorámica","L",0
"2751970",21.91,16.07,10.62,"Panorámica","L",0
"2751971",11.07,35.34,4.85,"Panorámica","L",0
"2751972",15.17,22.29,7.68,"Panorámica","L",0
"2751973",11.31,31.11,1.42,"Panorámica","L",0
"2751974",23.96,22.52,3.48,"Panorámica","L",0
"2751977",11.99,13.15,8.46,"Panorámica","L",0
"2751985",0.00,31.27,8.56,"Panorámica","L",0
"2751986",19.39,23.28,1.58,"Panorámica","L",1
"2751987",24.96,0.00,13.10,"Panorámica","L",0
"2751988",5.05,11.19,16.48,"Panorámica","L",1
"2751989",6.18,41.87,0.00,"Panorámica","L",0
"2751990",12.28,33.75,1.13,"Panorámica","L",0
"2751992",5.63,57.90,0.00,"Panorámica","L",1
"2751993",0.00,11.23,5.48,"Panorámica","L",1
"2751994",11.67,23.78,4.23,"Panorámica","L",0
"2751996",3.75,23.22,9.74,"Panorámica","L",0
"2751998",1.37,13.45,9.28,"Panorámica","L",0
"2752002",6.42,0.00,5.23,"Panorámica","L",0
"2752003",13.94,0.00,9.68,"Panorámica","L",0
"2752004",28.99,15.29,0.00,"Panorámica","L",0
"2752006",25.68,22.72,1.97,"Panorámica","L",0
"2752007",7.84,0.00,11.36,"Panorámica","L",0
"2752008",18.17,8.54,5.20,"Panorámica","L",1
"2752009",5.16,17.55,0.00,"Panorámica","L",0
"2752010",16.65,10.93,0.00,"Panorámica","L",0
"2752011",8.45,10.92,9.72,"Panorámica","L",0
"2752012",5.27,19.86,1.65,"Panorámica","L",0
"2752013",5.06,10.42,5.03,"Panorámica","L",0
"2752015",7.88,20.70,2.52,"Panorámica","L",1
"2752015",7.88,20.70,2.52,"Panorámica","L",1
"2752017",20.05,10.53,5.65,"Panorámica","L",0
"2752022",25.29,12.59,1.07,"Panorámica","L",1
"2752030",13.82,13.02,5.04,"Panorámica","L",0
"2752032",1.05,0.00,15.80,"Panorámica","L",0
"2752033",10.57,0.00,27.06,"Panorámica","L",1
"2752036",15.56,0.00,8.57,"Panorámica","L",0
"2752037",27.20,0.00,23.30,"Panorámica","L",0
"2752040",43.30,3.36,0.00,"Panorámica","L",0
"2752060",30.45,14.65,1.50,"Panorámica","L",1
"2752107",40.88,5.14,2.16,"Panorámica","L",0
"2752108",23.07,12.25,0.00,"Panorámica","L",0
"2752109",20.74,5.51,9.86,"Panorámica","L",0
"2752110",24.35,13.58,0.00,"Panorámica","L",0
"2752111",38.26,1.48,0.00,"Detalle","L",0
"2752112",15.13,5.29,1.57,"Panorámica","L",0
"2752114",4.80,4.43,16.46,"Panorámica","L",0
"2752115",7.15,0.00,0.00,"Panorámica","L",0
"2752143",8.60,24.90,7.34,"Panorámica","L",0
"2752146",25.24,7.78,12.27,"Panorámica","L",1
"2752147",7.45,14.84,7.30,"Panorámica","L",1
"2752156",5.86,18.17,0.00,"Panorámica","L",1
"2752157",20.59,17.28,6.05,"Panorámica","L",1
"2752158",2.16,25.02,6.34,"Panorámica","L",1
"2752159",21.24,16.74,0.00,"Panorámica","L",1
"2752170",25.23,20.75,2.33,"Panorámica","L",0
"2752175",30.04,11.51,1.12,"Panorámica","L",0
"2752176",19.40,2.87,0.00,"Panorámica","L",0
"2752177",17.06,14.57,0.00,"Panorámica","L",0
"2752178",30.25,3.45,12.37,"Panorámica","L",1
"2752179",10.01,11.86,2.37,"Panorámica","L",1
"2752180",8.21,12.16,20.06,"Panorámica","L",0
"2752183",9.50,15.81,5.33,"Panorámica","L",1
"2752184",9.49,5.05,11.58,"Panorámica","L",1
"2752185",34.08,14.36,1.70,"Panorámica","L",1
"2752187",38.61,0.00,1.38,"Panorámica","L",0
"2752188",14.27,6.17,0.00,"Panorámica","L",0
"2752189",23.71,17.78,0.00,"Panorámica","L",0
"2752194",22.86,13.20,2.60,"Panorámica","L",1
"2752197",13.04,17.20,14.61,"Panorámica","L",1
"2752198",0.00,18.98,25.02,"Panorámica","L",1
"2752202",35.18,19.08,9.46,"Panorámica","L",0
"2752203",21.52,20.95,0.00,"Panorámica","L",0
"2752206",41.93,4.98,10.41,"Panorámica","L",0
"2752212",0.00,0.00,0.00,"Panorámica","L",0
"2752215",1.35,2.28,0.00,"Panorámica","L",0
"2752216",32.09,14.87,3.24,"Panorámica","L",0
"2752223",50.76,4.45,3.68,"Panorámica","L",1
"2752224",12.98,24.10,4.00,"Panorámica","L",1
"2752225",24.00,25.59,2.66,"Panorámica","L",0
"2752226",7.85,0.00,26.95,"Panorámica","L",1
"2752230",22.46,2.68,31.31,"Panorámica","L",0
"2752231",1.49,22.84,2.47,"Panorámica","L",1
"2752240",0.00,41.54,0.00,"Panorámica","L",0
"2752241",4.66,19.51,1.24,"Panorámica","L",0
"2752244",8.34,44.60,2.57,"Panorámica","L",0
"2752262",0.00,28.57,13.25,"Panorámica","L",0
"2752263",6.52,38.08,0.00,"Panorámica","L",0
"2752264",19.82,20.39,11.01,"Panorámica","L",0
"2752268",58.85,6.36,12.01,"Panorámica","L",0
"2752275",8.69,24.18,0.00,"Panorámica","L",0
"2752277",1.32,31.10,2.31,"Panorámica","L",0
"2752279",7.84,19.08,17.02,"Panorámica","L",0
"2752281",8.57,23.98,2.32,"Panorámica","L",0
"2752284",14.13,10.67,0.00,"Panorámica","L",0
"2752285",12.12,13.89,0.00,"Panorámica","L",0
"2752288",7.12,0.00,13.44,"Panorámica","L",0
"2752291",17.55,18.55,0.00,"Panorámica","L",0
"2752295",76.17,0.00,0.00,"Panorámica","L",0
"2752297",33.31,0.00,0.00,"Panorámica","L",0
"2752301",0.00,26.37,14.10,"Panorámica","L",0
"2752306",8.18,4.59,14.07,"Panorámica","L",0
"2752313",6.03,3.25,3.12,"Panorámica","L",0
"2752319",19.98,36.16,0.00,"Panorámica","L",0
"2752321",15.14,0.00,13.09,"Panorámica","L",1
"2752322",13.90,16.23,6.02,"Panorámica","L",0
"2752323",14.42,23.02,2.98,"Panorámica","L",0
"2752324",51.22,0.00,0.00,"Panorámica","L",0
"2752325",31.34,4.16,1.64,"Panorámica","L",1
"2752327",40.96,20.60,0.00,"Panorámica","L",0
"2752329",43.04,15.85,2.73,"Panorámica","L",0
"2752330",31.63,28.79,0.00,"Panorámica","L",1
"2752331",36.14,1.32,0.00,"Panorámica","L",0
"2752332",22.82,7.03,2.59,"Panorámica","L",0
"2752333",20.16,12.27,0.00,"Panorámica","L",0
"2752334",5.97,12.76,9.35,"Panorámica","L",0
"2752336",24.22,2.52,6.02,"Panorámica","L",0
"2752338",0.00,18.17,19.06,"Panorámica","L",0
"2752339",8.57,28.57,3.24,"Panorámica","L",0
"2752340",14.25,20.47,7.79,"Panorámica","L",0
"2752344",2.69,9.37,6.74,"Panorámica","L",0
"2752346",1.41,7.32,11.95,"Panorámica","L",0
"2752347",17.23,26.04,0.00,"Panorámica","L",0
"2752348",6.02,35.65,5.81,"Panorámica","L",0
"2752349",25.21,13.94,4.44,"Panorámica","L",1
"2752353",32.90,29.21,0.00,"Panorámica","L",0
"2752363",0.00,28.08,0.00,"Panorámica","L",0
"2752364",21.61,42.67,0.00,"Panorámica","L",0
"2752365",14.92,27.66,1.39,"Panorámica","L",0
"2752366",2.47,24.64,0.00,"Panorámica","L",0
"2752367",14.86,20.23,3.27,"Panorámica","L",0
"2752368",10.00,30.91,0.00,"Panorámica","L",0
"2752369",15.15,5.80,15.61,"Panorámica","L",0
"2752371",25.52,18.60,0.00,"Detalle","L",0
"2752377",17.22,0.00,0.00,"Panorámica","L",0
"2752378",29.35,8.92,3.47,"Panorámica","L",0
"2752379",13.42,3.79,0.00,"Panorámica","L",0
"2752380",56.50,20.22,0.00,"Panorámica","L",0
"2752381",27.60,12.25,0.00,"Panorámica","L",0
"2752382",14.57,7.12,0.00,"Panorámica","L",0
"2752383",8.10,0.00,0.00,"Panorámica","L",1
"2752390",11.59,12.29,0.00,"Panorámica","L",0
"2752391",26.66,17.09,8.21,"Panorámica","L",0
"2752393",10.28,34.51,0.00,"Panorámica","L",0
"2752394",4.20,21.03,0.00,"Panorámica","L",0
"2752396",9.36,13.76,4.67,"Panorámica","L",0
"2752403",8.50,23.43,3.32,"Panorámica","L",1
"2752404",26.68,13.19,2.02,"Detalle","L",0
"2752406",9.41,25.74,7.00,"Panorámica","L",0
"2752407",31.58,32.03,0.00,"Panorámica","L",0
"2752409",16.26,32.35,0.00,"Panorámica","L",0
"2752419",6.30,10.65,0.00,"Panorámica","L",0
"2752420",2.93,0.00,0.00,"Panorámica","L",0
"2752421",15.55,0.00,0.00,"Panorámica","L",0
"2752422",6.09,28.52,0.00,"Panorámica","L",0
"2752424",27.93,24.98,0.00,"Panorámica","L",0
"2752426",0.00,27.81,7.01,"Panorámica","L",1
"2752427",15.63,11.72,23.65,"Panorámica","L",0
"2752430",19.31,0.00,15.17,"Panorámica","L",1
"2752430",19.31,0.00,15.17,"Panorámica","L",1
"2752431",16.84,51.39,3.25,"Panorámica","L",0
"2752432",4.65,0.00,30.80,"Panorámica","L",1
"2752442",3.17,44.19,8.50,"Panorámica","L",0
"2752443",12.69,20.34,15.04,"Panorámica","L",1
"2752444",51.85,12.03,6.12,"Panorámica","L",1
"2752446",33.98,15.63,0.00,"Panorámica","L",0
"2752447",24.33,13.54,1.32,"Panorámica","L",0
"2752453",30.10,15.55,0.00,"Panorámica","L",0
"2752454",49.95,1.53,0.00,"Detalle","L",0
"2752455",50.15,0.00,0.00,"Detalle","L",0
"2752458",11.22,16.77,0.00,"Panorámica","L",0
"2752459",25.75,10.32,1.04,"Panorámica","L",0
"2752460",12.61,9.35,0.00,"Panorámica","L",0
"2752463",41.15,10.43,0.00,"Panorámica","L",0
"2752464",34.77,21.26,0.00,"Panorámica","L",0
"2752480",6.58,46.04,0.00,"Panorámica","L",0
"2752481",11.22,3.51,5.55,"Panorámica","L",1
"2752483",39.17,20.15,0.00,"Panorámica","L",0
"2752491",29.24,21.47,0.00,"Panorámica","L",1
"2752510",6.82,26.48,0.00,"Panorámica","L",0
"2752511",10.88,6.28,8.16,"Panorámica","L",0
"2752512",12.14,16.55,2.96,"Panorámica","L",0
"2752515",13.40,25.49,0.00,"Panorámica","L",0
"2752516",19.93,15.41,0.00,"Panorámica","L",0
"2752517",28.65,15.97,3.78,"Panorámica","L",0
"2752518",10.15,1.85,0.00,"Panorámica","L",0
"2752525",45.78,6.47,0.00,"Panorámica","L",0
"2752526",9.81,0.00,0.00,"Panorámica","L",0
"2752527",8.34,19.59,0.00,"Panorámica","L",0
"2752528",20.51,5.36,1.66,"Panorámica","L",0
"2752532",26.71,8.61,0.00,"Panorámica","L",0
"2752533",2.29,15.37,3.06,"Panorámica","L",0
"2752534",4.12,7.84,0.00,"Panorámica","L",0
"2752536",51.19,14.20,1.01,"Panorámica","L",1
"2752538",30.92,6.48,5.35,"Panorámica","L",0
"2752539",1.67,42.33,0.00,"Panorámica","L",0
"2752540",24.16,28.17,4.37,"Panorámica","L",0
"2752542",0.00,0.00,18.99,"Panorámica","L",0
"2752543",13.57,10.97,13.07,"Panorámica","L",0
"2752544",2.11,3.08,11.72,"Panorámica","L",0
"2752545",2.84,29.79,0.00,"Panorámica","L",0
"2752549",6.72,33.84,2.98,"Panorámica","L",0
"2752550",20.27,41.70,0.00,"Panorámica","L",0
"2752553",23.87,30.67,0.00,"Panorámica","L",0
"2752554",30.33,16.41,0.00,"Panorámica","L",0
"2752556",40.21,14.15,0.00,"Detalle","L",0
"2752557",30.66,9.90,0.00,"Panorámica","L",0
"2752559",59.73,0.00,4.44,"Panorámica","L",0
"2752565",21.63,6.45,0.00,"Panorámica","L",1
"2752568",22.96,19.31,0.00,"Panorámica","L",1
"2752570",0.00,15.64,0.00,"Panorámica","L",0
"2752593",4.04,27.83,12.94,"Panorámica","L",0
"2752599",11.33,41.13,2.46,"Panorámica","L",0
"2752602",5.84,44.62,0.00,"Panorámica","L",0
"2752603",9.44,30.59,4.29,"Panorámica","L",0
"2752605",3.47,51.64,1.40,"Panorámica","L",0
"2752606",3.14,36.26,1.77,"Panorámica","L",0
"2752611",19.85,33.38,1.21,"Panorámica","L",0
"2752613",26.37,24.18,0.00,"Panorámica","L",0
"2752615",32.97,19.57,0.00,"Panorámica","L",0
"2752621",12.22,39.13,1.05,"Panorámica","L",0
"2752625",19.60,17.69,0.00,"Panorámica","L",0
"2752628",59.17,25.17,1.20,"Panorámica","L",0
"2752647",5.40,46.00,0.00,"Panorámica","L",0
"2752651",4.18,23.23,0.00,"Panorámica","L",0
"2752653",5.19,11.56,0.00,"Panorámica","L",0
